12/21/2015 15:11:26 - 150000	A	2554,1,morocc
12/22/2015 10:21:18 - 1256	M	605,-1,tur_dun02
12/22/2015 10:21:18 - 1256	M	716,-1,tur_dun02
12/22/2015 10:21:18 - 1256	M	756,-1,tur_dun02
12/22/2015 10:21:18 - 1256	M	4315,-1,tur_dun02
12/22/2015 10:21:21 - 1316	M	967,-1,tur_dun02
12/22/2015 10:21:21 - 1316	M	7070,-1,tur_dun02
12/22/2015 10:21:21 - 1316	M	7067,-1,tur_dun02
12/22/2015 10:21:21 - 1316	M	508,-1,tur_dun02
12/22/2015 10:21:21 - 1316	M	912,-1,tur_dun02
12/22/2015 10:21:21 - 1316	M	518,-1,tur_dun02
12/22/2015 10:21:21 - 1316	M	1519,-1,tur_dun02
12/22/2015 10:21:23 - 1314	M	967,-1,tur_dun02
12/22/2015 10:21:23 - 1314	M	7070,-1,tur_dun02
12/22/2015 10:21:23 - 1314	M	1019,-1,tur_dun02
12/22/2015 10:21:23 - 1314	M	507,-1,tur_dun02
12/22/2015 10:21:23 - 1314	M	912,-1,tur_dun02
12/22/2015 10:21:23 - 1314	M	522,-1,tur_dun02
12/22/2015 10:21:23 - 1314	M	605,-1,tur_dun02
12/22/2015 10:21:23 - 1314	M	4311,-1,tur_dun02
12/22/2015 10:21:28 - 1314	M	967,-1,tur_dun02
12/22/2015 10:21:28 - 1314	M	7070,-1,tur_dun02
12/22/2015 10:21:28 - 1314	M	1019,-1,tur_dun02
12/22/2015 10:21:28 - 1314	M	507,-1,tur_dun02
12/22/2015 10:21:28 - 1314	M	912,-1,tur_dun02
12/22/2015 10:21:28 - 1314	M	522,-1,tur_dun02
12/22/2015 10:21:28 - 1314	M	605,-1,tur_dun02
12/22/2015 10:21:28 - 1314	M	4311,-1,tur_dun02
12/22/2015 10:21:29 - 1314	M	967,-1,tur_dun02
12/22/2015 10:21:29 - 1314	M	7070,-1,tur_dun02
12/22/2015 10:21:29 - 1314	M	1019,-1,tur_dun02
12/22/2015 10:21:29 - 1314	M	507,-1,tur_dun02
12/22/2015 10:21:29 - 1314	M	912,-1,tur_dun02
12/22/2015 10:21:29 - 1314	M	522,-1,tur_dun02
12/22/2015 10:21:29 - 1314	M	605,-1,tur_dun02
12/22/2015 10:21:30 - 1316	M	967,-1,tur_dun02
12/22/2015 10:21:30 - 1316	M	7070,-1,tur_dun02
12/22/2015 10:21:30 - 1316	M	7067,-1,tur_dun02
12/22/2015 10:21:30 - 1316	M	508,-1,tur_dun02
12/22/2015 10:21:30 - 1316	M	912,-1,tur_dun02
12/22/2015 10:21:30 - 1316	M	518,-1,tur_dun02
12/22/2015 10:21:30 - 1316	M	1519,-1,tur_dun02
12/22/2015 10:21:30 - 1316	M	4220,-1,tur_dun02
12/22/2015 10:21:32 - 1314	M	967,-1,tur_dun02
12/22/2015 10:21:32 - 1314	M	7070,-1,tur_dun02
12/22/2015 10:21:32 - 1314	M	1019,-1,tur_dun02
12/22/2015 10:21:32 - 1314	M	507,-1,tur_dun02
12/22/2015 10:21:32 - 1314	M	912,-1,tur_dun02
12/22/2015 10:21:32 - 1314	M	522,-1,tur_dun02
12/22/2015 10:21:32 - 1314	M	605,-1,tur_dun02
12/22/2015 10:21:32 - 1314	M	4311,-1,tur_dun02
12/22/2015 10:21:33 - 1319	M	967,-1,tur_dun02
12/22/2015 10:21:33 - 1319	M	7070,-1,tur_dun02
12/22/2015 10:21:33 - 1319	M	7066,-1,tur_dun02
12/22/2015 10:21:33 - 1319	M	912,-1,tur_dun02
12/22/2015 10:21:33 - 1319	M	526,-1,tur_dun02
12/22/2015 10:21:33 - 1319	M	7053,-1,tur_dun02
12/22/2015 10:21:33 - 1319	M	689,-1,tur_dun02
12/22/2015 10:21:33 - 1319	M	4319,-1,tur_dun02
12/22/2015 10:21:35 - 1314	M	967,-1,tur_dun02
12/22/2015 10:21:35 - 1314	M	7070,-1,tur_dun02
12/22/2015 10:21:35 - 1314	M	1019,-1,tur_dun02
12/22/2015 10:21:35 - 1314	M	507,-1,tur_dun02
12/22/2015 10:21:35 - 1314	M	912,-1,tur_dun02
12/22/2015 10:21:35 - 1314	M	522,-1,tur_dun02
12/22/2015 10:21:35 - 1314	M	605,-1,tur_dun02
12/22/2015 10:21:36 - 1314	M	967,-1,tur_dun02
12/22/2015 10:21:36 - 1314	M	7070,-1,tur_dun02
12/22/2015 10:21:36 - 1314	M	1019,-1,tur_dun02
12/22/2015 10:21:36 - 1314	M	507,-1,tur_dun02
12/22/2015 10:21:36 - 1314	M	912,-1,tur_dun02
12/22/2015 10:21:36 - 1314	M	522,-1,tur_dun02
12/22/2015 10:21:36 - 1314	M	605,-1,tur_dun02
12/22/2015 10:21:36 - 1314	M	4311,-1,tur_dun02
12/22/2015 10:21:53 - 1637	M	7347,-1,lhz_dun03
12/22/2015 10:21:53 - 1637	M	2607,-1,lhz_dun03
12/22/2015 10:21:53 - 1637	M	1602,-1,lhz_dun03
12/22/2015 10:21:53 - 1637	M	1561,-1,lhz_dun03
12/22/2015 10:21:53 - 1637	M	2327,-1,lhz_dun03
12/22/2015 10:21:53 - 1637	M	603,-1,lhz_dun03
12/22/2015 10:21:53 - 1637	M	2504,-1,lhz_dun03
12/22/2015 10:21:53 - 1637	M	1647,-1,lhz_dun03
12/22/2015 10:23:00 - 1002	M	909,-1,pay_fild04
12/22/2015 10:23:00 - 1002	M	1202,-1,pay_fild04
12/22/2015 10:23:00 - 1002	M	938,-1,pay_fild04
12/22/2015 10:23:00 - 1002	M	512,-1,pay_fild04
12/22/2015 10:23:00 - 1002	M	713,-1,pay_fild04
12/22/2015 10:23:00 - 1002	M	512,-1,pay_fild04
12/22/2015 10:23:00 - 1002	M	619,-1,pay_fild04
12/22/2015 10:23:00 - 1002	M	4001,-1,pay_fild04
12/22/2015 10:23:03 - 1031	M	938,-1,pay_fild04
12/22/2015 10:23:03 - 1031	M	910,-1,pay_fild04
12/22/2015 10:23:03 - 1031	M	511,-1,pay_fild04
12/22/2015 10:23:03 - 1031	M	514,-1,pay_fild04
12/22/2015 10:23:03 - 1031	M	512,-1,pay_fild04
12/22/2015 10:23:03 - 1031	M	1207,-1,pay_fild04
12/22/2015 10:23:03 - 1031	M	512,-1,pay_fild04
12/22/2015 10:23:03 - 1031	M	4033,-1,pay_fild04
12/22/2015 10:23:08 - 1582	M	1039,-1,pay_fild04
12/22/2015 10:23:08 - 1582	M	912,-1,pay_fild04
12/22/2015 10:23:08 - 1582	M	2255,-1,pay_fild04
12/22/2015 10:23:08 - 1582	M	512,-1,pay_fild04
12/22/2015 10:23:08 - 1582	M	7023,-1,pay_fild04
12/22/2015 10:23:08 - 1582	M	983,-1,pay_fild04
12/22/2015 10:23:08 - 1582	M	694,-1,pay_fild04
12/22/2015 10:23:08 - 1582	M	4174,-1,pay_fild04
12/22/2015 10:23:11 - 150002	P	4174,1,0,0,0,0,0,pay_fild04
12/22/2015 10:23:17 - 1113	M	909,-1,pay_fild04
12/22/2015 10:23:17 - 1113	M	1602,-1,pay_fild04
12/22/2015 10:23:17 - 1113	M	938,-1,pay_fild04
12/22/2015 10:23:17 - 1113	M	512,-1,pay_fild04
12/22/2015 10:23:17 - 1113	M	713,-1,pay_fild04
12/22/2015 10:23:17 - 1113	M	512,-1,pay_fild04
12/22/2015 10:23:17 - 1113	M	620,-1,pay_fild04
12/22/2015 10:23:18 - 1031	M	938,-1,pay_fild04
12/22/2015 10:23:18 - 1031	M	910,-1,pay_fild04
12/22/2015 10:23:19 - 1031	M	511,-1,pay_fild04
12/22/2015 10:23:19 - 1031	M	514,-1,pay_fild04
12/22/2015 10:23:19 - 1031	M	512,-1,pay_fild04
12/22/2015 10:23:19 - 1031	M	1207,-1,pay_fild04
12/22/2015 10:23:19 - 1031	M	512,-1,pay_fild04
12/22/2015 10:23:19 - 1031	M	4033,-1,pay_fild04
12/22/2015 10:23:45 - 1316	M	967,-1,tur_dun02
12/22/2015 10:23:45 - 1316	M	7070,-1,tur_dun02
12/22/2015 10:23:45 - 1316	M	7067,-1,tur_dun02
12/22/2015 10:23:45 - 1316	M	508,-1,tur_dun02
12/22/2015 10:23:45 - 1316	M	912,-1,tur_dun02
12/22/2015 10:23:45 - 1316	M	518,-1,tur_dun02
12/22/2015 10:23:45 - 1316	M	1519,-1,tur_dun02
12/22/2015 10:23:45 - 1316	M	4220,-1,tur_dun02
12/22/2015 10:23:49 - 1316	M	967,-1,tur_dun02
12/22/2015 10:23:49 - 1316	M	7070,-1,tur_dun02
12/22/2015 10:23:49 - 1316	M	7067,-1,tur_dun02
12/22/2015 10:23:49 - 1316	M	508,-1,tur_dun02
12/22/2015 10:23:49 - 1316	M	912,-1,tur_dun02
12/22/2015 10:23:49 - 1316	M	518,-1,tur_dun02
12/22/2015 10:23:49 - 1316	M	1519,-1,tur_dun02
12/22/2015 10:23:49 - 1316	M	4220,-1,tur_dun02
12/22/2015 10:23:51 - 1319	M	967,-1,tur_dun02
12/22/2015 10:23:51 - 1319	M	7070,-1,tur_dun02
12/22/2015 10:23:51 - 1319	M	7066,-1,tur_dun02
12/22/2015 10:23:51 - 1319	M	912,-1,tur_dun02
12/22/2015 10:23:51 - 1319	M	526,-1,tur_dun02
12/22/2015 10:23:51 - 1319	M	7053,-1,tur_dun02
12/22/2015 10:23:51 - 1319	M	689,-1,tur_dun02
12/22/2015 10:23:51 - 1319	M	4319,-1,tur_dun02
12/22/2015 10:23:56 - 1316	M	967,-1,tur_dun02
12/22/2015 10:23:56 - 1316	M	7070,-1,tur_dun02
12/22/2015 10:23:56 - 1316	M	7067,-1,tur_dun02
12/22/2015 10:23:56 - 1316	M	508,-1,tur_dun02
12/22/2015 10:23:56 - 1316	M	912,-1,tur_dun02
12/22/2015 10:23:56 - 1316	M	518,-1,tur_dun02
12/22/2015 10:23:56 - 1316	M	1519,-1,tur_dun02
12/22/2015 10:24:00 - 1256	M	1055,-1,tur_dun02
12/22/2015 10:24:00 - 1256	M	7054,-1,tur_dun02
12/22/2015 10:24:00 - 1256	M	702,-1,tur_dun02
12/22/2015 10:24:00 - 1256	M	605,-1,tur_dun02
12/22/2015 10:24:00 - 1256	M	716,-1,tur_dun02
12/22/2015 10:24:00 - 1256	M	756,-1,tur_dun02
12/22/2015 10:24:00 - 1256	M	4315,-1,tur_dun02
12/22/2015 10:24:02 - 1314	M	967,-1,tur_dun02
12/22/2015 10:24:02 - 1314	M	7070,-1,tur_dun02
12/22/2015 10:24:02 - 1314	M	1019,-1,tur_dun02
12/22/2015 10:24:02 - 1314	M	507,-1,tur_dun02
12/22/2015 10:24:02 - 1314	M	912,-1,tur_dun02
12/22/2015 10:24:02 - 1314	M	522,-1,tur_dun02
12/22/2015 10:24:02 - 1314	M	605,-1,tur_dun02
12/22/2015 10:24:04 - 1316	M	967,-1,tur_dun02
12/22/2015 10:24:04 - 1316	M	7070,-1,tur_dun02
12/22/2015 10:24:04 - 1316	M	7067,-1,tur_dun02
12/22/2015 10:24:04 - 1316	M	508,-1,tur_dun02
12/22/2015 10:24:04 - 1316	M	912,-1,tur_dun02
12/22/2015 10:24:04 - 1316	M	518,-1,tur_dun02
12/22/2015 10:24:04 - 1316	M	1519,-1,tur_dun02
12/22/2015 10:24:04 - 1316	M	4220,-1,tur_dun02
12/22/2015 10:24:08 - 1314	M	967,-1,tur_dun02
12/22/2015 10:24:08 - 1314	M	7070,-1,tur_dun02
12/22/2015 10:24:08 - 1314	M	1019,-1,tur_dun02
12/22/2015 10:24:08 - 1314	M	507,-1,tur_dun02
12/22/2015 10:24:08 - 1314	M	912,-1,tur_dun02
12/22/2015 10:24:08 - 1314	M	522,-1,tur_dun02
12/22/2015 10:24:08 - 1314	M	605,-1,tur_dun02
12/22/2015 10:24:13 - 1316	M	967,-1,tur_dun02
12/22/2015 10:24:13 - 1316	M	7070,-1,tur_dun02
12/22/2015 10:24:13 - 1316	M	7067,-1,tur_dun02
12/22/2015 10:24:13 - 1316	M	508,-1,tur_dun02
12/22/2015 10:24:13 - 1316	M	912,-1,tur_dun02
12/22/2015 10:24:13 - 1316	M	518,-1,tur_dun02
12/22/2015 10:24:13 - 1316	M	1519,-1,tur_dun02
12/22/2015 10:24:13 - 1316	M	4220,-1,tur_dun02
12/22/2015 10:25:36 - 150002	A	5137,1,prontera
12/22/2015 10:25:46 - 150002	P	1201,-1,0,0,0,0,0,prontera
12/22/2015 10:25:52 - 150002	A	605,200,prontera
12/22/2015 10:25:58 - 150002	A	607,200,prontera
12/22/2015 10:26:01 - 150002	P	605,-200,0,0,0,0,0,prontera
12/22/2015 10:26:21 - 150002	A	678,200,prontera
12/22/2015 10:26:45 - 1319	M	967,-1,tur_dun03
12/22/2015 10:26:45 - 1319	M	7070,-1,tur_dun03
12/22/2015 10:26:45 - 1319	M	7066,-1,tur_dun03
12/22/2015 10:26:45 - 1319	M	912,-1,tur_dun03
12/22/2015 10:26:45 - 1319	M	526,-1,tur_dun03
12/22/2015 10:26:45 - 1319	M	7053,-1,tur_dun03
12/22/2015 10:26:45 - 1319	M	689,-1,tur_dun03
12/22/2015 10:26:46 - 1315	M	967,-1,tur_dun03
12/22/2015 10:26:46 - 1315	M	7069,-1,tur_dun03
12/22/2015 10:26:46 - 1315	M	7072,-1,tur_dun03
12/22/2015 10:26:46 - 1315	M	508,-1,tur_dun03
12/22/2015 10:26:46 - 1315	M	912,-1,tur_dun03
12/22/2015 10:26:46 - 1315	M	13300,-1,tur_dun03
12/22/2015 10:26:46 - 1315	M	603,-1,tur_dun03
12/22/2015 10:26:51 - 150002	A	13027,1,tur_dun03
12/22/2015 10:27:42 - 1312	M	1529,-1,tur_dun04
12/22/2015 10:27:42 - 1312	M	1306,-1,tur_dun04
12/22/2015 10:27:42 - 1312	M	7480,-1,tur_dun04
12/22/2015 10:27:42 - 1312	M	1417,-1,tur_dun04
12/22/2015 10:27:42 - 1312	M	7070,-1,tur_dun04
12/22/2015 10:27:42 - 1312	M	1141,-1,tur_dun04
12/22/2015 10:27:42 - 1312	M	658,-1,tur_dun04
12/22/2015 10:27:42 - 1312	M	4305,-1,tur_dun04
12/22/2015 10:27:42 - 1312	M	967,-1,tur_dun04
12/22/2015 10:27:42 - 150002	P	967,1,tur_dun04
12/22/2015 10:27:48 - 150002	P	4305,1,0,0,0,0,0,tur_dun04
12/22/2015 10:27:49 - 150002	P	658,1,0,0,0,0,0,tur_dun04
12/22/2015 10:27:50 - 150002	P	7480,1,0,0,0,0,0,tur_dun04
12/22/2015 10:27:58 - 150002	P	658,-1,0,0,0,0,0,prontera
12/22/2015 10:28:10 - 150002	P	967,-1,0,0,0,0,0,prontera
12/22/2015 10:52:03 - 150001	P	2301,-1,0,0,0,0,0,prontera
12/22/2015 10:52:04 - 150001	P	1201,-1,0,0,0,0,0,prontera
12/22/2015 17:22:39 - 150000	C	607,-1,0,0,0,0,0,prontera
12/22/2015 17:22:44 - 150000	A	607,1,prontera
12/22/2015 17:25:20 - 150000	P	607,-896,0,0,0,0,0,prontera
12/22/2015 17:25:27 - 150000	A	607,100,prontera
12/22/2015 17:25:31 - 150000	A	607,100,prontera
12/22/2015 17:25:35 - 150000	A	607,200,prontera
12/22/2015 17:25:38 - 150000	A	607,200,prontera
12/22/2015 17:26:13 - 150000	A	607,200,prontera
12/22/2015 17:26:15 - 150000	A	607,200,prontera
12/22/2015 22:40:09 - 1324	M	616,-1,prt_are_in
12/22/2015 22:40:12 - 1324	M	2104,-1,prt_are_in
12/22/2015 22:40:14 - 150000	P	2104,1,0,0,0,0,0,prt_are_in
12/22/2015 22:40:15 - 150000	P	616,1,0,0,0,0,0,prt_are_in
12/22/2015 22:40:21 - 150000	C	616,-1,0,0,0,0,0,prt_are_in
12/22/2015 22:40:21 - 150000	N	4297,1,prt_are_in
12/22/2015 22:57:17 - 1341	M	985,-1,prt_are_in
12/22/2015 22:57:20 - 1341	M	984,-1,prt_are_in
12/22/2015 22:57:26 - 1341	M	604,-1,prt_are_in
12/22/2015 22:57:27 - 150000	P	604,1,0,0,0,0,0,prt_are_in
12/22/2015 22:57:56 - 1341	M	984,-1,prt_are_in
12/22/2015 22:58:22 - 1324	M	732,-1,prt_are_in
12/22/2015 22:58:23 - 1324	M	607,-1,prt_are_in
12/22/2015 22:58:24 - 150000	P	607,1,0,0,0,0,0,prt_are_in
12/22/2015 22:58:26 - 150000	P	732,1,0,0,0,0,0,prt_are_in
12/22/2015 22:59:18 - 1324	M	1010,-1,prt_are_in
12/22/2015 23:00:11 - 1324	M	2315,-1,prt_are_in
12/23/2015 10:01:52 - 1324	M	732,-1,prt_are_in
12/23/2015 10:01:54 - 150000	P	732,1,0,0,0,0,0,prt_are_in
12/23/2015 10:24:43 - 150000	A	714,1,prontera
12/23/2015 11:59:10 - 150000	C	607,-1,0,0,0,0,0,prt_are_in
12/23/2015 12:15:49 - 1324	M	607,-1,prt_are_in
12/23/2015 12:15:49 - 1324	M	616,-1,prt_are_in
12/23/2015 12:15:51 - 150000	P	616,1,0,0,0,0,0,prt_are_in
12/23/2015 12:15:53 - 150000	P	607,1,0,0,0,0,0,prt_are_in
